OBJECTID,Facility ID,Name,Address,City,County,State,Zip Code,Latitude,Longitude,Coordinate Source,Address Match Type,Open USTs,Closed USTs,Temporarily Out of Service USTs,Estimated Population within 1500ft,Estimated Private Domestic Wells within 1500ft,Within 100-year Floodplain,Land Use,Within Source Water Protection Area (SPA),SPA Public Water System and Facility ID,SPA Water Type,SPA Facility Type,SPA HUC12,Within Groundwater Wellhead Protection Area (WHPA),WHPA Public Water System and Facility ID,WHPA Water Type,WHPA Facility Type,WHPA HUC12,Facility Status,Date_of_Last_Inspection,EPA Region,Tribe,QA,x,y
18204,AK3076,Girdwood Elementary School,Nsn,Girdwood,,Alaska,99587,60.96436,-149.13368,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16601485.3177,8617644.3145
18205,AK554,Girdwood Repeater,Mile 90 Seward HWY,Girdwood,,Alaska,99587,60.93603181,-149.1596836,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16604380.0252,8611149.9225
18206,AK3328,Glacier Excavating,439 Idaho St,Anchorage,,Alaska,99504,61.217946,-149.736663,Geocode,PointAddress,0,2,0,1992,40,,,No,,,,,Yes,AK2210906_35471,GW,WL,190204010404,Closed UST(s),,10,,,-16668609.0782,8676039.4599
18207,AK2167,Glacier Fire Station,1700 Crest Dr,Juneau,,Alaska,99801,58.358043,-134.5735035,Geocode,PointAddress,0,3,0,116,2,,,No,,,,,No,,,,,Closed UST(s),,10,,,-14980653.8839,8042910.3
18208,AK2507,Glacier State Contractors,10006 Crazy Horse,Juneau,,Alaska,99803,58.366494,-134.606574,Geocode,PointAddress,0,2,0,117,9,,,No,,,,,No,,,,,Closed UST(s),,10,,,-14984335.2751,8044703.7744
18209,AK1629,Glacier State Telco,2361 Tanana,Delta Junction,,Alaska,99737,64.13441009,-145.7058851,Geocode,StreetAddress,0,2,0,8,2,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16219904.9349,9383978.5054
18210,AK1652,Glacier State Telco,7273 Parks HWY,Nenana,,Alaska,99760,64.53998326,-149.0877183,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16596368.8847,9488231.1473
18211,AK1654,Glacier State Telco,3120 Badger RD,North Pole,,Alaska,99705,64.76936473,-147.3465121,Geocode,StreetAddress,0,2,0,164,58,,,No,,,,,Yes,AK2314603_42930,GW,WL,190405060904,Closed UST(s),,10,,,-16402538.6971,9547881.7237
18212,AK1656,Glacier State Telco,Fourth & Santa Claus Ln,North Pole,,Alaska,99705,64.751634,-147.3527925,Geocode,StreetInt,0,2,0,368,103,,,No,,,,,Yes,AK2312457_47335,GW,WL,190405060904,Closed UST(s),,10,,,-16403237.8281,9543252.8258
18213,AK627,Glacier State Telco,2414 Mill Bay RD,Kodiak,,Alaska,99615,57.807315,-152.368281,Geocode,PointAddress,0,1,0,344,6,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16961559.454,7926948.89
18214,AK629,Glacier State Telco,115 S Benson ST,Kodiak,,Alaska,99615,57.7963427,-152.3906373,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16964048.1459,7924656.6266
18215,AK636,Glacier State Telco,1115 Mill Bay RD,Kodiak,,Alaska,99615,57.795939,-152.393751,Geocode,PointAddress,0,1,0,1744,10,,,Yes,AK2250493_50092,SW,IN,190207011506,No,,,,,Closed UST(s),,10,,,-16964394.7614,7924572.3015
18216,AK858,Glacier State Telco,127 Smith Way,Soldotna,,Alaska,99669,60.486696,-151.0604415,Geocode,PointAddress,0,1,0,167,27,,,No,,,,,Yes,AK2241012_35147,GW,WL,190203021806,Closed UST(s),,10,,,-16815971.4268,8508901.7469
18217,AK866,Glacier State Telco,50705 N Kenai Spur RD,Kenai,,Alaska,99611,60.71477789,-151.3501,Geocode,StreetAddress,0,1,0,37,13,,,No,,,,,Yes,AK2244858_35036,GW,WL,190203021905,Closed UST(s),,10,,,-16848216.0635,8560624.0278
18218,AK869,Glacier State Telco,11065 Frontage RD,Kenai,,Alaska,99611,60.55463801,-151.249339,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16836999.4003,8524270.8302
18219,AK876,Glacier State Telco,35126 K-beach Dr pti K-beach Shop,Soldotna,,Alaska,99669,60.15482,-150.4490022,Geocode,Postal,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16747906.3153,8434287.8126
18220,AK890,Glacier State Telco,442 E Pioneer AVE,Homer,,Alaska,99603,59.647365,-151.5343635,Geocode,PointAddress,0,1,0,433,22,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16868728.1825,8321642.6189
18221,AK645,Glen ALPS Service,13244 Alpweg,Anchorage,,Alaska,99516,61.10091,-149.6923605,Geocode,PointAddress,0,2,0,37,15,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16663677.3465,8649030.5353
18222,AK2423,Glennallen Chevron,Mile 187 Glenn Hwy,Glennallen,,Alaska,99588,62.09535554,-146.2508628,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16280571.575,8881788.6501
18223,AK2292,Glennallen Fuels,Mile 186 Glenn Hwy,Glennallen,,Alaska,99588,62.09535554,-146.2508628,Geocode,StreetName,2,4,1,,,,,,,,,,,,,,,Open UST(s),,10,,,-16280571.575,8881788.6501
18224,AK3574,Glennallen High School,1976 Aurora Dr,Glennallen,,Alaska,99588,62.10886026,-145.5303111,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16200360.1266,8885001.6171
18225,AK333,Glennallen Repeater,Mile 186 Glenn HWY,Glennallen,,Alaska,99588,62.09535554,-146.2508628,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16280571.575,8881788.6501
18226,AK1450,Glennallen Station,N/a,Glennallen,,Alaska,99588,62.26965809,-145.3794794,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16183569.6186,8923368.108
18227,AK401,Glennallen Trooper,Fish & Game Bldg.,Glennallen,,Alaska,99588,62.10887,-145.5303099,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16200359.9931,8885003.9349
18228,AK2765,Gold Creek Assoc. No. 1,"Mile 263, Alaska RailRd",Cantwell,,Alaska,99729,63.3924523,-148.898383,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16575292.1755,9197134.5286
18229,AK440,"Gold Hill, Inc.",3040 Parks Hwy,Fairbanks,,Alaska,99706,64.847106,-147.95109,Geocode,PointAddress,2,3,0,94,17,,,No,,,,,Yes,AK2310942_49075,GW,WL,190405060906,Open UST(s),,10,,,-16469840.0011,9568213.3127
18230,AK3190,Golden Towers Housing Complex,330 Third Ave,Fairbanks,,Alaska,99701,64.84335851,-147.7135609,Geocode,StreetAddress,0,1,0,971,9,,,No,,,,,Yes,AK2310714_49251,GW,WL,190405060907,Closed UST(s),,10,,,-16443398.3826,9567231.8891
18231,AK128,Golden Valley Electric Assoc.,758 Illinois ST,Fairbanks,,Alaska,99707,64.853514,-147.719952,Geocode,PointAddress,0,5,0,404,3,,,No,,,,,Yes,AK2310730_47106,GW,WL,190405060907,Closed UST(s),,10,,,-16444109.8366,9569891.8094
18232,AK2101,Golden Valley Electric Assoc.,Mile 1681 Richardson HWY,Delta Junction,,Alaska,99737,63.57596193,-145.8692407,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16238089.5971,9242892.2401
18233,AK2102,Golden Valley Electric Assoc.,Mile 303.2 Parks HWY,Nenana,,Alaska,99760,64.53998326,-149.0877183,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16596368.8847,9488231.1473
18234,AK2103,Golden Valley Electric Assoc.,4 Mile USIBELLI Spur RD,Denali Park,,Alaska,99755,63.7316993,-148.892078,Geocode,Postal,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16574590.3061,9281956.9308
18235,AK1339,"Goldpanner Service, Inc.",809 Cushman St,Fairbanks,,Alaska,99701,64.839672,-147.7192725,Geocode,PointAddress,1,5,0,885,5,,,No,,,,,Yes,AK2310730_47106,GW,WL,190405060907,Open UST(s),,10,,,-16444034.1951,9566266.5687
18236,AK1068,Goldstream General Store,2591 Goldstream Rd,Fairbanks,,Alaska,99709,64.91363438,-147.9056039,Geocode,StreetAddress,1,2,0,21,6,,,No,,,,,Yes,AK2310374_43565,GW,WL,190405090703,Open UST(s),,10,,,-16464776.5116,9585659.1107
18237,AK1090,Goodyear Tire & Rubber Company,342 W Chipperfield,Anchorage,,Alaska,99501,61.219404,-149.8334715,Geocode,PointAddress,0,1,0,8,0,,,No,,,,,Yes,AK2210419_33932,GW,WL,190204010503,Closed UST(s),,10,,,-16679385.7512,8676376.5618
18238,AK2904,Goose Bay,Mile 17 Goose Bay RD,Palmer,,Alaska,99645,61.6019591,-149.1134552,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16599233.9033,8765371.2198
18239,AK899,Granite Creek General Store,106 Granite Creek,Sitka,,Alaska,99835,57.101184,-135.39744,Geocode,PointAddress,0,3,0,139,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-15072374.0755,7780827.9861
18240,AK1552,Granite Point Production Facil.,Marathon Oil Company,Tyonek,,Alaska,99682,61.0673508,-151.1394858,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16824770.598,8641304.3688
18241,AK1197,Grasle & Associates Inc.,921 Aspen ST,Fairbanks,,Alaska,99709,64.852362,-147.771522,Geocode,PointAddress,0,1,0,52,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16449850.5828,9569590.0277
18242,AK2935,Grayling Native Store,Shirley Clark PO Box 30,Grayling,,Alaska,99590,62.9011954,-160.0661073,Geocode,Postal,2,0,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-17818477.5579,9076064.6906
18243,AK2447,"Great Circle Flight Services, LLC",6121 S Airpark Place Ste 2,Anchorage,,Alaska,99502,61.165125,-149.986692,Geocode,PointAddress,2,0,0,0,0,,,No,,,,,No,,,,,Open UST(s),,10,,,-16696442.1792,8663837.3136
18244,AK1037,Great Land Directional Drill.Inc,1111 E 80th AVE,Anchorage,,Alaska,99518,61.148763,-149.8613715,Geocode,PointAddress,0,2,0,370,32,,,No,,,,,Yes,AK2211677_35170,GW,WL,190204010504,Closed UST(s),,10,,,-16682491.565,8660061.6833
18245,AK2560,Greatland Auto,4950 Taku Dr,Anchorage,,Alaska,99504,61.223976,-149.7884625,Geocode,PointAddress,0,5,0,1685,7,,,No,,,,,Yes,AK2211130_49050,GW,WL,190204010503,Closed UST(s),,10,,,-16674375.3722,8677433.7483
18246,AK387,Green Alaska Co.,Nine Mile Richardson HWY,Fairbanks,,Alaska,99706,64.83456456,-147.7073597,Geocode,StreetName,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16442708.0682,9564929.3934
18247,AK2329,Green Lake Hydroelectric Plant,Saw Mill Creek RD,Sitka,,Alaska,99835,57.0542985,-135.3269205,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-15064523.8807,7771224.9223
18248,AK154,Greer Tank & Welding Inc.,3140 Lakeview Dr,Fairbanks,,Alaska,99701,64.816614,-147.677202,Geocode,PointAddress,0,3,0,47,7,,,No,,,,,Yes,AK2310918_47155,GW,WL,190405060907,Closed UST(s),,10,,,-16439350.9284,9560231.7816
18249,AK1188,"Greer Tank, Inc.",2921 W International Airport RD,Anchorage,,Alaska,99502,61.174476,-149.9397615,Geocode,PointAddress,0,2,0,651,10,,,No,,,,,Yes,AK2210566_33444,GW,WL,190204010508,Closed UST(s),,10,,,-16691217.8998,8665995.9928
18250,AK1547,Greg's Plumbing & Heating,6100 A St,Anchorage,,Alaska,99518,61.165683,-149.882562,Geocode,PointAddress,0,2,0,313,26,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16684850.4806,8663966.11
18251,AK2561,Grizzly Ridge,18280 Sterling Hwy,Cooper Landing,,Alaska,99572,60.490422,-149.826312,Geocode,PointAddress,1,3,0,12,11,,,No,,,,,Yes,AK2248454_35101,GW,WL,190203021205,Open UST(s),,10,,,-16678588.7593,8509743.7661
18252,AK3077,Gruening Middle School,9601 Lee St,Eagle River,,Alaska,99577,61.307127,-149.548401,Geocode,PointAddress,0,2,0,762,13,,,No,,,,,Yes,AK2218544_35100,GW,WL,190204010306,Closed UST(s),,10,,,-16647651.8483,8696687.66
18253,AK2174,Gruening Park Lift Station,Glacier HWY At Northwood ST,Juneau,,Alaska,99801,58.35942,-134.5100625,Geocode,StreetInt,0,1,0,1003,20,,,No,,,,,No,,,,,Closed UST(s),,10,,,-14973591.6641,8043202.4982
18254,AK2967,GSA - Anchorage Courthouse,222 W 7th Ave,Anchorage,,Alaska,99513,61.215318,-149.8864725,Geocode,PointAddress,0,1,0,762,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16685285.7955,8675431.8834
18255,AK856,GSA - Fairbanks Federal Building,101 - 12th Ave,Fairbanks,,Alaska,99701,64.83829718,-147.706476,Geocode,StreetAddress,1,4,0,798,4,,,No,,,,,Yes,AK2310714_49251,GW,WL,190405060907,Open UST(s),,10,,,-16442609.6952,9565906.6031
18256,AK1111,GSA - Juneau Courthouse,PO Box 2086999801,Juneau,,Alaska,99801,58.301754,-134.4114896,Geocode,Postal,1,2,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-14962618.579,8030975.5668
18257,AK1128,GSA - US Border Station Tok,Mile 1221.8 Alaska Hwy,Tok,,Alaska,99780,63.32608798,-142.8511875,Geocode,StreetName,2,2,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-15902121.4517,9180658.7593
18258,AK366,GSA Fleet Management Center,701 W Second AVE,Anchorage,,Alaska,99501,61.221006,-149.895513,Geocode,PointAddress,0,2,0,113,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16686292.1794,8676746.9758
18259,AK1700,Gulkana Air Service,"Gulkana Airport, 118.2 Richardso",Glennallen,,Alaska,99588,62.10887,-145.5303099,Geocode,Postal,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16200359.9931,8885003.9349
18260,AK1931,Gulkana Airport,"Lots 5a & 6a, Block 21",Glennallen,,Alaska,99588,62.10887,-145.5303099,Geocode,Postal,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16200359.9931,8885003.9349
18261,AK1164,"Gull's, Inc.",3704 Wilson ST,Anchorage,,Alaska,99503,61.186302,-149.9068125,Geocode,PointAddress,0,1,0,2054,118,,,No,,,,,Yes,AK2210906_34755,GW,WL,190204010508,Closed UST(s),,10,,,-16687550.0339,8668726.943
18262,AK2476,Guy Morays,Soldotna Airport,Soldotna,,Alaska,99669,60.47868,-151.03491,Geocode,POI,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16813129.2732,8507090.581
18263,AK3589,GVEA - Flag Hill Repeater Site,6760 Orchid Dr,Salcha,,Alaska,99714,64.40895,-146.95389,Geocode,PointAddress,0,1,0,4,1,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16358832.2049,9454380.7477
18264,AK1973,H & H Aviation Service,2015 Merrill Field Dr,Anchorage,,Alaska,99501,61.21422,-149.843142,Geocode,PointAddress,0,2,0,35,0,,,No,,,,,Yes,AK2210419_33932,GW,WL,190204010503,Closed UST(s),,10,,,-16680462.2663,8675178.048
18265,AK433,H & H Cafe,Mile 99.5 Parks HWY,Willow,,Alaska,99688,61.73824,-150.04442,Geocode,Postal,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16702868.4308,8797340.0836
18266,AK2701,H & H TESORO,Mile 44 Parks Hwy,Wasilla,,Alaska,99652,61.52643972,-150.0826505,Geocode,Postal,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16707124.2306,8747716.3541
18267,AK1073,"H & S Warehouse, Inc.",1426 Well ST,Fairbanks,,Alaska,99701,64.849806,-147.734172,Geocode,PointAddress,0,2,0,151,1,,,No,,,,,Yes,AK2310730_47106,GW,WL,190405060907,Closed UST(s),,10,,,-16445692.7998,9568920.4957
18268,AK2975,H&s Forwarders Leaseholder Aband,Minnie St Next To Pac AK Forwarders,Fairbanks,,Alaska,99701,64.8372348,-147.7199405,Geocode,Postal,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16444108.5565,9565628.4554
18269,AK683,"H. & H. Contractors, Inc.",P.O.Box 60610-phillips Field RD,Fairbanks,,Alaska,99706,64.849059,-147.7899453,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16451901.4552,9568724.8347
18270,AK615,H. Dexter & Priscilla Bacon,Scott RD @ Glenn HWY,Palmer,,Alaska,99645,61.610256,-149.118372,Geocode,StreetInt,0,2,0,559,17,,,No,,,,,Yes,AK2227563_35300,GW,WL,190204020709,Closed UST(s),,10,,,-16599781.239,8767313.486
18271,AK1069,Hacor Flight Kitchen,3551 Postmark Dr,Anchorage,,Alaska,99502,61.188003,-149.989131,Geocode,PointAddress,0,2,0,0,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16696713.6874,8669119.8352
18272,AK2656,Haines Home Building Supply,1051 Haines Cut-off HWY,Haines,,Alaska,99827,59.23638684,-135.4694963,Geocode,StreetAddress,0,1,0,61,6,,,Yes,AK2111566_49886,GU,SP,190103031303,Yes,AK2111566_49837,GW,WL,190103031303,Closed UST(s),,10,,,-15080395.3461,8231655.515
18273,AK360,Haines Light & Power Co. Inc.,241 Dalton ST,Haines,,Alaska,99827,59.23598652,-135.4458677,Geocode,StreetAddress,0,7,0,275,26,,,No,,,,,No,,,,,Closed UST(s),,10,,,-15077765.0224,8231568.392
18274,AK2018,Haines Small Earth Station,5th And Main,Haines,,Alaska,99827,59.235489,-135.45135,Geocode,StreetInt,0,2,0,191,20,,,No,,,,,Yes,AK2111566_49837,GW,WL,190103031303,Closed UST(s),,10,,,-15078375.3093,8231460.1165
18275,AK1146,Hal E. Booher,Lake Hood Space 404,Anchorage,,Alaska,99517,61.1888172,-149.9354949,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16690742.9441,8669307.9043
18276,AK712,Hal R. Horton,Lake Spenard - Shore,Anchorage,,Alaska,99508,61.17882557,-149.9414323,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16691403.8925,8667000.3096
18277,AK3375,Hales Gas Station,Talkeetna Spur RD,Talkeetna,,Alaska,99676,62.22716159,-150.0866898,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16707573.8834,8913208.5449
18278,AK3556,Halibut Point Marine Services,603 Halibut Point Rd,Sitka,,Alaska,99835,57.056733,-135.345294,Geocode,PointAddress,1,0,0,865,0,,,No,,,,,No,,,,,Open UST(s),,10,,,-15066569.2093,7771723.2567
18279,AK2331,Halibut Point Sanitary Sewer Lift,3100 Block Of Halibut Point RD,Sitka,,Alaska,99835,57.09058674,-135.3889187,Geocode,StreetAddress,0,1,0,235,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-15071425.4887,7778656.3989
18280,AK1305,"Halliburton Logging Services, Inc",Mile 85.8 Sterling HWY,Sterling,,Alaska,99672,60.53624879,-150.7524652,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16781687.6619,8520107.8428
18281,AK944,Hals Body Shop,"P. O. Box 2177, 1990 Alpine AVE",Juneau,,Alaska,99803,58.360878,-134.576523,Geocode,PointAddress,0,1,0,149,3,,,No,,,,,No,,,,,Closed UST(s),,10,,,-14980990.0131,8043511.8969
18282,AK398,"Hamann Construction, CO., Inc.",Mile 5.5 Eagle River RD,Eagle River,,Alaska,99577,61.29240907,-149.409799,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16632222.7442,8693275.9561
18283,AK71,Hamilton Gas Station,400 College RD,Fairbanks,,Alaska,99701,64.858527,-147.7171035,Geocode,PointAddress,0,6,0,813,9,,,No,,,,,Yes,AK2310730_47105,GW,WL,190405060907,Closed UST(s),,10,,,-16443792.7431,9571205.1819
18284,AK2525,Hangar,3712 University AVE,Fairbanks,,Alaska,99707,64.81443363,-147.8407712,Geocode,StreetAddress,0,1,0,1,1,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16457559.3685,9559661.398
18285,AK2601,Hangar,2400 E 5th AVE,Anchorage,,Alaska,99501,61.21731444,-149.8355998,Geocode,StreetAddress,0,1,0,84,0,,,No,,,,,Yes,AK2210419_33932,GW,WL,190204010503,Closed UST(s),,10,,,-16679622.6724,8675893.4427
18286,AK2538,Hangar - FBX Intl. Airport Classen,3594 University AVE,Fairbanks,,Alaska,99708,64.81872,-147.833694,Geocode,PointAddress,0,1,0,1,1,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16456771.5382,9560782.7538
18287,AK1034,"Hangar Of Uyak Air Service, Inc.","Kodiak State Airport lot 5, Block 1600",Kodiak,,Alaska,99615,57.7963427,-152.3906373,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16964048.1459,7924656.6266
18288,AK2948,Hanna Car Care Centers,180 Muldoon Rd,Anchorage,,Alaska,99504,61.222716,-149.73417,Geocode,PointAddress,0,4,0,2165,31,,,No,,,,,Yes,AK2210906_35471,GW,WL,190204010404,Closed UST(s),,10,,,-16668331.5588,8677142.3823
18289,AK3078,Hanshew Middle School,10121 Lake Otis Parkway,Anchorage,,Alaska,99507,61.129719,-149.8313925,Geocode,PointAddress,0,2,0,461,3,,,No,,,,,Yes,AK2215922_34794,GW,WL,190204010509,Closed UST(s),,10,,,-16679154.3179,8655669.6292
18290,AK1461,Hanson Trading Company,305 Shore Ave,Kotzebue,,Alaska,99752,66.89795294,-162.600972,Geocode,StreetAddress,0,2,0,680,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-18100657.4055,10127046.2739
18291,AK2070,Harborview Elementary School,1255 Glacier Ave,Juneau,,Alaska,99801,58.303152,-134.4258135,Geocode,PointAddress,0,2,0,1005,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-14964213.1083,8031271.7491
18292,AK3453,"Hardrives, Inc",8000 Petersburg ST,Anchorage,,Alaska,99507,61.147908,-149.846382,Geocode,PointAddress,0,1,0,272,30,,,No,,,,,Yes,AK2211122_35539,GW,WL,190204010502,Closed UST(s),,10,,,-16680822.9415,8659864.4407
18293,AK578,Harold E. Fletcher,Echo Lake Rd box 663,Soldotna,,Alaska,99669,60.44658393,-151.1595093,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16826999.6038,8499843.1509
18294,AK1038,Harold R. Marble,Space 719 Lake Hood,Anchorage,,Alaska,99502,61.14232,-149.94975,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16692329.8146,8658575.4593
18295,AK1295,"Harold Stephan,pub.Safety Bldg.",Mile 49.5 Glenn HWY,Palmer,,Alaska,99645,61.663707,-149.0872307,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16596314.6053,8779838.6105
18296,AK503,Harold's Air,Grayling Airport,Grayling,,Alaska,99590,62.89835,-160.06931,Geocode,POI,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-17818834.0808,9075369.3782
18297,AK2597,"Harolds Rent-a-truck, Inc.",4617 Old Seward HWY,Anchorage,,Alaska,99503,61.178526,-149.867181,Geocode,PointAddress,0,2,0,969,0,,,No,,,,,Yes,AK2211164_34556,GW,WL,190204010508,Closed UST(s),,10,,,-16683138.2755,8666931.1344
18298,AK2544,Harris Sand & Gravel,Airport Rd,Valdez,,Alaska,99686,61.13414752,-146.2162692,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16276720.633,8656690.7277
18299,AK299,Harrison-munn Corporation,V.H.F. Site M.P. 4 Teller RD,Nome,,Alaska,99762,64.5006652,-165.4056714,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-18412875.1146,9478056.9032
18300,AK670,Harry A. Nahorney,Lake Hood,Anchorage,,Alaska,99501,61.2088249,-149.8625991,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16682628.2208,8673930.9385
18301,AK612,Harry E. Guenther,3941 Doroshin,Anchorage,,Alaska,99516,61.104888,-149.8081725,Geocode,PointAddress,0,1,0,450,110,,,No,,,,,Yes,AK2211059_33312,GW,WL,190204010509,Closed UST(s),,10,,,-16676569.4794,8649946.9136
18302,AK26,Harry Pederson,Tiedown #813 Lake Hood,Anchorage,,Alaska,99519,61.18393,-149.98643,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16696413.0135,8668179.1005
18303,AK265,Harvester Christian Church,9101 Brayton Dr,Anchorage,,Alaska,99507,61.138512,-149.8532625,Geocode,PointAddress,0,2,0,1347,93,,,No,,,,,Yes,AK2211122_35539,GW,WL,190204010502,Closed UST(s),,10,,,-16681588.8752,8657697.2003
18304,AK1703,Harvey Hildre Dba Porta Shop,5641 Glacier HWY,Juneau,,Alaska,99802,58.355523,-134.497503,Geocode,PointAddress,0,2,0,386,22,,,No,,,,,No,,,,,Closed UST(s),,10,,,-14972193.5469,8042375.5878
18305,AK404,Healy Roadhouse,Mile 245 Parks HWY,Nenana,,Alaska,99760,64.53998326,-149.0877183,Geocode,StreetName,0,4,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16596368.8847,9488231.1473
18306,AK2480,Hector's Welding Inc.,2473 Old Richardson HWY,North Pole,,Alaska,99705,64.756863,-147.36456,Geocode,PointAddress,0,1,0,233,63,,,No,,,,,Yes,AK2314603_42930,GW,WL,190405060904,Closed UST(s),,10,,,-16404547.7802,9544617.6261
18307,AK2481,Hector's Welding Inc.,701 Finnel Dr,North Pole,,Alaska,99705,64.76058,-147.361581,Geocode,PointAddress,0,1,0,38,12,,,No,,,,,Yes,AK2314603_42930,GW,WL,190405060904,Closed UST(s),,10,,,-16404216.1594,9545587.946
18308,AK1856,Heliport,Rig Tenders Dock Rd,Kenai,,Alaska,99611,60.690132,-151.3885951,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16852501.3184,8555017.4157
18309,AK166,Helmut G.W. Engelke,Lake Hood,Anchorage,,Alaska,99518,61.134624,-149.8630376,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16682677.0344,8656800.5997
18310,AK1689,Henry P. Head,Lake Spenard Tiedown #113,Anchorage,,Alaska,99519,61.18393,-149.98643,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16696413.0135,8668179.1005
18311,AK177,Herbert R. Niemoth/bill Ivey,Lk.Hood Lot #82 Anch.Int'l Arpt.,Anchorage,,Alaska,99519,61.18393,-149.98643,Geocode,Postal,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16696413.0135,8668179.1005
18312,AK3473,Heritage Place,232 Rockwell,Soldotna,,Alaska,99669,60.493707,-151.082424,Geocode,PointAddress,0,1,0,755,44,,,No,,,,,Yes,AK2241313_35301,GW,WL,190203021806,Closed UST(s),,10,,,-16818418.5075,8510486.2063
18313,AK787,Hermon Brothers Construction Co.,E Evergreen ST,Palmer,,Alaska,99645,61.67049417,-149.1483668,Geocode,StreetName,0,4,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16603120.2448,8781430.5918
